Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
01-09-2021_19-08-22,BTC/USD,100,40639.93,40609.236,0.07552670489344628,-0.2744732951065537,0.35,False,Binance US,Bittrex
01-09-2021_19-08-23,ETH/USD,100,1293.43,1293.06,0.028606109337197854,-0.5713938906628021,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-08-23,XRP/USD,100,0.3296,0.32884,0.23058252427183948,-0.1194174757281605,0.35,False,Binance US,Bittrex
01-09-2021_19-08-23,BCH/USD,100,573.28,570.9,0.41515489813005785,-0.34484510186994216,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-24,BTC/USD,100,40639.93,40609.23,0.07554146869838872,-0.27445853130161124,0.35,False,Binance US,Bittrex
01-09-2021_19-08-24,ETH/USD,100,1293.43,1293.064,0.028296854101109874,-0.3217031458988901,0.35,False,Binance US,Bittrex
01-09-2021_19-08-25,XRP/USD,100,0.3296,0.32884,0.23058252427183948,-0.1194174757281605,0.35,False,Binance US,Bittrex
01-09-2021_19-08-25,BCH/USD,100,572.99,570.9,0.3647533115761238,-0.3952466884238762,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-25,BTC/USD,100,40639.93,40609.23,0.07554146869838872,-0.27445853130161124,0.35,False,Binance US,Bittrex
01-09-2021_19-08-26,ETH/USD,100,1293.86,1293.49,0.028596602414472268,-0.23148339758552777,0.26008000000000003,False,Kraken,Binance US
01-09-2021_19-08-27,XRP/USD,100,0.3296,0.32884,0.23058252427183948,-0.1194174757281605,0.35,False,Binance US,Bittrex
01-09-2021_19-08-27,BCH/USD,100,572.37,571.3,0.186942013033536,-0.573057986966464,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-28,BTC/USD,100,40649.479,40636.6,0.03168306289977497,-0.47831693710022505,0.51,False,Bittrex,Kraken
01-09-2021_19-08-28,ETH/USD,100,1293.55,1293.21,0.02628425650341449,-0.7336897434965854,0.7599739999999999,False,Kraken,Coinbase Pro
01-09-2021_19-08-29,XRP/USD,100,0.3295,0.32884,0.2003034901365687,-0.5496965098634313,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-08-30,BCH/USD,100,572.68,571.27,0.24621079835160445,-0.5137892016483956,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-30,BTC/USD,100,40648.64,40631.1,0.04315027513835856,-0.7068497248616414,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-08-30,ETH/USD,100,1293.55,1293.23,0.024738123767920554,-0.7352358762320794,0.7599739999999999,False,Kraken,Coinbase Pro
01-09-2021_19-08-31,XRP/USD,100,0.3296,0.32884,0.23058252427183948,-0.1194174757281605,0.35,False,Binance US,Bittrex
01-09-2021_19-08-32,BCH/USD,100,572.48,571.3,0.20612073784238114,-0.5538792621576188,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-33,BTC/USD,100,40636.6,40630.97,0.013854505544256608,-0.2461474944557434,0.260002,False,Kraken,Binance US
01-09-2021_19-08-33,ETH/USD,100,1293.73,1293.41,0.024734681888797225,-0.7352653181112028,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-08-34,XRP/USD,100,0.3295,0.32884,0.2003034901365687,-0.14969650986343128,0.35,False,Binance US,Bittrex
01-09-2021_19-08-34,BCH/USD,100,572.48,571.39,0.19039966461711008,-0.5696003353828899,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-35,BTC/USD,100,40636.6,40630.97,0.013854505544256608,-0.2461474944557434,0.260002,False,Kraken,Binance US
01-09-2021_19-08-35,ETH/USD,100,1293.73,1293.03,0.05410711663175821,-0.7058928833682419,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-08-35,XRP/USD,100,0.3294,0.32884,0.1700060716454174,-0.5799939283545826,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-08-36,BCH/USD,100,573.93,571.39,0.44256268186015085,-0.31743731813984916,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-36,BTC/USD,100,40636.6,40614.404,0.054620711378403394,-0.4553792886215966,0.51,False,Kraken,Bittrex
01-09-2021_19-08-36,ETH/USD,100,1293.73,1293.03,0.05410711663175821,-0.7058928833682419,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-08-36,XRP/USD,100,0.3295,0.32884,0.2003034901365687,-0.5496965098634313,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-08-37,BCH/USD,100,573.93,572.49,0.2509016779049607,-0.5090983220950394,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-37,BTC/USD,100,40636.6,40625.27,0.02788126959440934,-0.7321187304055907,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-08-38,ETH/USD,100,1293.55,1292.9,0.050249313903588076,-0.7097246860964118,0.7599739999999999,False,Kraken,Coinbase Pro
01-09-2021_19-08-38,XRP/USD,100,0.3295,0.32884,0.2003034901365687,-0.5496965098634313,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-08-39,BCH/USD,100,573.85,572.39,0.25442188725277276,-0.5055781127472272,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-39,BTC/USD,100,40636.6,40627.94,0.021310838013013433,-0.2386911619869866,0.260002,False,Kraken,Binance US
01-09-2021_19-08-39,ETH/USD,100,1293.55,1292.65,0.06957597309727985,-0.6903980269027201,0.7599739999999999,False,Kraken,Coinbase Pro
01-09-2021_19-08-39,XRP/USD,100,0.3296,0.32884,0.23058252427183948,-0.1194174757281605,0.35,False,Binance US,Bittrex
01-09-2021_19-08-40,BCH/USD,100,573.94,572.39,0.2700630727950775,-0.4899369272049225,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-41,BTC/USD,100,40636.6,40613.105,0.05781733708035452,-0.4521826629196455,0.51,False,Kraken,Bittrex
01-09-2021_19-08-42,ETH/USD,100,1293.5,1292.84,0.05102435253189654,-0.6979756474681035,0.749,False,Bittrex,Coinbase Pro
01-09-2021_19-08-43,XRP/USD,100,0.3297,0.32884,0.260843190779488,-0.489156809220512,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-08-43,BCH/USD,100,574.24,572.9,0.2333519086096461,-0.526648091390354,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-43,BTC/USD,100,40637.68,40630.97,0.01651176937265889,-0.48349023062734103,0.500002,False,Coinbase Pro,Binance US
01-09-2021_19-08-44,ETH/USD,100,1293.499,1293.0,0.038577532723258666,-0.7114224672767413,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-08-44,XRP/USD,100,0.3298,0.32884,0.2910855063674836,-0.21891449363251642,0.51,False,Kraken,Bittrex
01-09-2021_19-08-44,BCH/USD,100,574.24,572.9,0.2333519086096461,-0.526648091390354,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-45,BTC/USD,100,40645.779,40630.97,0.03643428755542145,-0.21356771244457856,0.250002,False,Bittrex,Binance US
01-09-2021_19-08-45,ETH/USD,100,1293.499,1293.37,0.009972949341293096,-0.7400270506587069,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-08-45,XRP/USD,100,0.3298,0.32884,0.2910855063674836,-0.21891449363251642,0.51,False,Kraken,Bittrex
01-09-2021_19-08-46,BCH/USD,100,574.33,573.08,0.2176449079797329,-0.2825250920202671,0.50017,False,Coinbase Pro,Binance US
01-09-2021_19-08-46,BTC/USD,100,40645.779,40630.97,0.03643428755542145,-0.21356771244457856,0.250002,False,Bittrex,Binance US
01-09-2021_19-08-47,ETH/USD,100,1293.95,1293.49,0.03555005989412546,-0.22452994010587457,0.26008000000000003,False,Kraken,Binance US
01-09-2021_19-08-47,XRP/USD,100,0.3298,0.32884,0.2910855063674836,-0.21891449363251642,0.51,False,Kraken,Bittrex
01-09-2021_19-08-47,BCH/USD,100,574.33,573.08,0.2176449079797329,-0.2825250920202671,0.50017,False,Coinbase Pro,Binance US
01-09-2021_19-08-48,BTC/USD,100,40636.6,40620.602,0.039368451100730846,-0.47063154889926917,0.51,False,Kraken,Bittrex
01-09-2021_19-08-48,ETH/USD,100,1293.95,1293.49,0.03555005989412546,-0.22452994010587457,0.26008000000000003,False,Kraken,Binance US
01-09-2021_19-08-48,XRP/USD,100,0.32969,0.32884,0.2578179501956268,-0.2521820498043732,0.51,False,Kraken,Bittrex
01-09-2021_19-08-49,BCH/USD,100,573.998,573.08,0.15993087083927232,-0.09023912916072768,0.25017,False,Bittrex,Binance US
01-09-2021_19-08-49,BTC/USD,100,40636.6,40609.576,0.06650162661245679,-0.4434983733875432,0.51,False,Kraken,Bittrex
01-09-2021_19-08-50,ETH/USD,100,1293.91,1293.23,0.052553887055518826,-0.7074461129444812,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-08-50,XRP/USD,100,0.32963,0.32884,0.239662652064423,-0.270337347935577,0.51,False,Kraken,Bittrex
01-09-2021_19-08-51,BCH/USD,100,573.998,572.3,0.2958198460621976,-0.21418015393780243,0.51,False,Bittrex,Kraken
01-09-2021_19-08-51,BTC/USD,100,40636.6,40609.576,0.06650162661245679,-0.4434983733875432,0.51,False,Kraken,Bittrex
01-09-2021_19-08-52,ETH/USD,100,1293.91,1292.7,0.09351500490760843,-0.6664849950923916,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-08-52,XRP/USD,100,0.3296,0.32884,0.23058252427183948,-0.1194174757281605,0.35,False,Binance US,Bittrex
01-09-2021_19-08-53,BCH/USD,100,573.142,572.3,0.14690949188858923,-0.36209050811141075,0.509,False,Bittrex,Kraken
01-09-2021_19-08-53,BTC/USD,100,40636.6,40591.89,0.110023968540673,-0.149978031459327,0.260002,False,Kraken,Binance US
01-09-2021_19-08-53,ETH/USD,100,1293.488,1292.55,0.07251710104771764,-0.6774828989522823,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-08-54,XRP/USD,100,0.3296,0.32884,0.23058252427183948,-0.1194174757281605,0.35,False,Binance US,Bittrex
01-09-2021_19-08-54,BCH/USD,100,573.141,571.9,0.21652612533390309,-0.2934738746660969,0.51,False,Bittrex,Kraken
01-09-2021_19-08-55,BTC/USD,100,40636.6,40594.573,0.10342154609391992,-0.4055784539060801,0.509,False,Kraken,Bittrex
01-09-2021_19-08-55,ETH/USD,100,1293.482,1292.47,0.07823842929394793,-0.671761570706052,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-08-55,XRP/USD,100,0.3296,0.32884,0.23058252427183948,-0.1194174757281605,0.35,False,Binance US,Bittrex
01-09-2021_19-08-56,BCH/USD,100,573.95,571.9,0.3571739698580134,-0.4028260301419866,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-56,BTC/USD,100,40636.6,40582.258,0.13372673894960926,-0.3762732610503907,0.51,False,Kraken,Bittrex
01-09-2021_19-08-57,ETH/USD,100,1293.482,1292.47,0.07823842929394793,-0.671761570706052,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-08-57,XRP/USD,100,0.3296,0.32884,0.23058252427183948,-0.1194174757281605,0.35,False,Binance US,Bittrex
01-09-2021_19-08-57,BCH/USD,100,573.95,571.99,0.3414931614252176,-0.41850683857478244,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-08-58,BTC/USD,100,40636.6,40582.25,0.13374642563599942,-0.3762535743640006,0.51,False,Kraken,Bittrex
01-09-2021_19-08-58,ETH/USD,100,1293.477,1291.87,0.12423877656890675,-0.6247612234310933,0.749,False,Bittrex,Coinbase Pro
01-09-2021_19-08-59,XRP/USD,100,0.3293,0.32884,0.1396902520497906,-0.21030974795020937,0.35,False,Binance US,Bittrex
01-09-2021_19-08-59,BCH/USD,100,573.32,571.9,0.24768017860881755,-0.5123198213911825,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-00,BTC/USD,100,40616.7,40581.03,0.08782101943288907,-0.17218098056711095,0.260002,False,Kraken,Binance US
01-09-2021_19-09-00,ETH/USD,100,1292.99,1290.97,0.1562270396522774,-0.6037729603477227,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-09-00,XRP/USD,100,0.3293,0.32884,0.1396902520497906,-0.21030974795020937,0.35,False,Binance US,Bittrex
01-09-2021_19-09-01,BCH/USD,100,573.141,571.6,0.26886926602702305,-0.24113073397297696,0.51,False,Bittrex,Kraken
01-09-2021_19-09-01,BTC/USD,100,40616.7,40575.24,0.10207623957632976,-0.40792376042367023,0.51,False,Kraken,Bittrex
01-09-2021_19-09-01,ETH/USD,100,1292.99,1290.97,0.1562270396522774,-0.6037729603477227,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-09-02,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-02,BCH/USD,100,573.11,571.3,0.3158206975973302,-0.4441793024026698,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-03,BTC/USD,100,40616.7,40575.24,0.10207623957632976,-0.40792376042367023,0.51,False,Kraken,Bittrex
01-09-2021_19-09-03,ETH/USD,100,1292.35,1290.77,0.12225790227105099,-0.627742097728949,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-03,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-04,BCH/USD,100,572.71,571.3,0.2461979012065586,-0.5138020987934414,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-04,BTC/USD,100,40616.7,40575.24,0.10207623957632976,-0.40792376042367023,0.51,False,Kraken,Bittrex
01-09-2021_19-09-04,ETH/USD,100,1292.35,1291.06,0.09981816071497379,-0.6501818392850263,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-05,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-05,BCH/USD,100,572.6,571.3,0.22703457911283065,-0.5329654208871694,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-05,BTC/USD,100,40616.7,40575.24,0.10207623957632976,-0.40792376042367023,0.51,False,Kraken,Bittrex
01-09-2021_19-09-06,ETH/USD,100,1292.39,1291.66,0.05648449771353989,-0.5435155022864601,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-06,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-07,BCH/USD,100,572.68,570.95,0.30208842634628497,-0.45791157365371504,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-07,BTC/USD,100,40625.8,40575.241,0.12445047235993162,-0.3855495276400684,0.51,False,Kraken,Bittrex
01-09-2021_19-09-08,ETH/USD,100,1292.64,1292.25,0.03017081321946559,-0.5698291867805344,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-08,XRP/USD,100,0.32901,0.32884,0.05167016200115604,-0.45832983799884397,0.51,False,Kraken,Bittrex
01-09-2021_19-09-08,BCH/USD,100,572.68,570.95,0.30208842634628497,-0.45791157365371504,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-09,BTC/USD,100,40626.68,40575.241,0.12661384095377345,-0.22338615904622652,0.35,False,Binance US,Bittrex
01-09-2021_19-09-09,ETH/USD,100,1292.64,1292.25,0.03017081321946559,-0.5698291867805344,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-09,XRP/USD,100,0.32901,0.32884,0.05167016200115604,-0.45832983799884397,0.51,False,Kraken,Bittrex
01-09-2021_19-09-10,BCH/USD,100,572.6,570.95,0.2881592734893429,-0.4718407265106571,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-10,BTC/USD,100,40632.3,40617.8,0.03568589521144508,-0.22431610478855493,0.260002,False,Kraken,Binance US
01-09-2021_19-09-10,ETH/USD,100,1292.64,1292.03,0.04719024631762341,-0.5528097536823766,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-11,XRP/USD,100,0.329,0.32884,0.04863221884498282,-0.7013677811550172,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-09-11,BCH/USD,100,572.6,570.8,0.3143555710792994,-0.4456444289207006,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-12,BTC/USD,100,40632.3,40604.877,0.06749064168162398,-0.442509358318376,0.51,False,Kraken,Bittrex
01-09-2021_19-09-12,ETH/USD,100,1292.65,1291.58,0.08277569334314498,-0.6772243066568551,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-09-13,XRP/USD,100,0.329,0.32884,0.04863221884498282,-0.7013677811550172,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-09-13,BCH/USD,100,572.5,570.8,0.29694323144105594,-0.46305676855894407,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-14,BTC/USD,100,40628.9,40604.87,0.05914509130200137,-0.45085490869799866,0.51,False,Kraken,Bittrex
01-09-2021_19-09-14,ETH/USD,100,1292.65,1291.18,0.11371987777047361,-0.6462801222295264,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-09-14,XRP/USD,100,0.329,0.32884,0.04863221884498282,-0.7013677811550172,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-09-15,BCH/USD,100,572.1,570.39,0.29889879391715374,-0.46110120608284627,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-15,BTC/USD,100,40628.9,40604.87,0.05914509130200137,-0.45085490869799866,0.51,False,Kraken,Bittrex
01-09-2021_19-09-16,ETH/USD,100,1292.337,1291.04,0.10036081919809041,-0.6496391808019096,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-16,XRP/USD,100,0.329,0.32884,0.04863221884498282,-0.4613677811550172,0.51,False,Kraken,Bittrex
01-09-2021_19-09-16,BCH/USD,100,572.09,570.39,0.29715604188153005,-0.46284395811846996,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-17,BTC/USD,100,40628.9,40598.834,0.07400151123953368,-0.4359984887604663,0.51,False,Kraken,Bittrex
01-09-2021_19-09-17,ETH/USD,100,1292.233,1291.04,0.09232081211360364,-0.6576791878863963,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-17,XRP/USD,100,0.329,0.32884,0.04863221884498282,-0.4613677811550172,0.51,False,Kraken,Bittrex
01-09-2021_19-09-18,BCH/USD,100,572.02,570.2,0.31817069333238984,-0.44182930666761017,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-19,BTC/USD,100,40616.0,40598.834,0.04226413236162458,-0.46773586763837544,0.51,False,Kraken,Bittrex
01-09-2021_19-09-19,ETH/USD,100,1292.228,1290.87,0.10508981387186894,-0.644910186128131,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-20,XRP/USD,100,0.32891,0.3288,0.03344379921559059,-0.7265562007844094,0.76,False,Kraken,Coinbase Pro
01-09-2021_19-09-21,BCH/USD,100,571.61,570.2,0.24667168174104165,-0.5133283182589583,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-22,BTC/USD,100,40611.8,40572.686,0.09631190934654804,-0.41368809065345197,0.51,False,Kraken,Bittrex
01-09-2021_19-09-22,ETH/USD,100,1291.06,1289.75,0.10146701160286474,-0.6485329883971352,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-22,XRP/USD,100,0.3289,0.3286,0.0912131346914024,-0.5087868653085976,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-23,BCH/USD,100,571.5,569.77,0.3027121609798807,-0.4572878390201193,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-23,BTC/USD,100,40582.1,40553.0,0.07170649128556321,-0.4382935087144368,0.51,False,Kraken,Bittrex
01-09-2021_19-09-24,ETH/USD,100,1291.06,1289.03,0.1572351401174208,-0.5927648598825792,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-24,XRP/USD,100,0.3289,0.3286,0.0912131346914024,-0.5087868653085976,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-24,BCH/USD,100,571.5,569.77,0.3027121609798807,-0.4572878390201193,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-25,BTC/USD,100,40579.0,40550.601,0.06998447472830185,-0.4400155252716982,0.51,False,Kraken,Bittrex
01-09-2021_19-09-26,ETH/USD,100,1290.394,1289.9,0.03828288104252767,-0.7117171189574724,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-26,XRP/USD,100,0.3289,0.3287,0.060808756460940555,-0.5391912435390595,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-26,BCH/USD,100,571.81,570.0,0.3165387104107913,-0.4434612895892087,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-27,BTC/USD,100,40612.16,40550.601,0.1515777540519911,-0.1984222459480089,0.35,False,Binance US,Bittrex
01-09-2021_19-09-27,ETH/USD,100,1290.84,1289.9,0.07282079885964389,-0.5271792011403561,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-28,XRP/USD,100,0.3289,0.3288,0.030404378230478715,-0.5695956217695213,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-28,BCH/USD,100,571.81,570.0,0.3165387104107913,-0.4434612895892087,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-28,BTC/USD,100,40612.17,40550.601,0.15160233988973223,-0.19839766011026774,0.35,False,Binance US,Bittrex
01-09-2021_19-09-29,ETH/USD,100,1290.93,1289.76,0.09063233482838517,-0.2693676651716148,0.36,False,Binance US,Kraken
01-09-2021_19-09-29,XRP/USD,100,0.3289,0.3288,0.030404378230478715,-0.5695956217695213,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-29,BCH/USD,100,572.41,570.0,0.42102688632273516,-0.33897311367726485,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-30,BTC/USD,100,40625.599,40606.12,0.04794760072337483,-0.7020523992766252,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-30,ETH/USD,100,1291.66,1290.389,0.0984005078736034,-0.2515994921263966,0.35,False,Binance US,Bittrex
01-09-2021_19-09-30,XRP/USD,100,0.3291,0.32883,0.08204193254329761,-0.26795806745670236,0.35,False,Binance US,Bittrex
01-09-2021_19-09-31,BCH/USD,100,572.55,570.27,0.3982184962012004,-0.3617815037987996,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-32,BTC/USD,100,40625.58,40611.13,0.03556872295731991,-0.7144312770426801,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-32,ETH/USD,100,1292.002,1290.95,0.08142402256342539,-0.6685759774365746,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-32,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-33,BCH/USD,100,572.79,570.6,0.382339077148683,-0.377660922851317,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-33,BTC/USD,100,40625.58,40611.8,0.0339195157336802,-0.4760804842663198,0.51,False,Bittrex,Kraken
01-09-2021_19-09-33,ETH/USD,100,1292.12,1290.95,0.09054886543044342,-0.5094511345695566,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-34,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-34,BCH/USD,100,572.79,570.6,0.382339077148683,-0.377660922851317,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-35,BTC/USD,100,40620.67,40611.8,0.021836173553994417,-0.7381638264460056,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-35,ETH/USD,100,1292.17,1291.79,0.02940789524599001,-0.57059210475401,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-36,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-36,BCH/USD,100,572.54,570.67,0.3266147343417062,-0.43338526565829383,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-37,BTC/USD,100,40626.61,40611.8,0.03645393991769846,-0.3235460600823015,0.36,False,Binance US,Kraken
01-09-2021_19-09-37,ETH/USD,100,1292.16,1291.72,0.03405151064884027,-0.5659484893511597,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-38,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-38,BCH/USD,100,572.18,570.67,0.2639029675976076,-0.4960970324023924,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-39,BTC/USD,100,40626.03,40611.8,0.035026804243476234,-0.3249731957565237,0.36,False,Binance US,Kraken
01-09-2021_19-09-39,ETH/USD,100,1292.17,1291.66,0.03946849098802718,-0.3205315090119728,0.36,False,Binance US,Kraken
01-09-2021_19-09-40,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.6709966575509017,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-09-40,BCH/USD,100,571.88,570.8,0.18885080786179637,-0.5711491921382037,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-41,BTC/USD,100,40620.38,40609.63,0.026464548091376792,-0.7235354519086232,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-09-41,ETH/USD,100,1292.14,1291.54,0.04643459687031873,-0.5535654031296813,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-41,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.6709966575509017,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-09-42,BCH/USD,100,571.73,570.3,0.2501180627219253,-0.5098819372780747,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-42,BTC/USD,100,40621.2,40600.494,0.05097338335646981,-0.45902661664353017,0.51,False,Kraken,Bittrex
01-09-2021_19-09-43,ETH/USD,100,1292.14,1291.28,0.06655625551411823,-0.5334437444858817,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-43,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-43,BCH/USD,100,571.73,570.3,0.2501180627219253,-0.5098819372780747,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-44,BTC/USD,100,40621.2,40592.137,0.0715463846464276,-0.4384536153535724,0.51,False,Kraken,Bittrex
01-09-2021_19-09-44,ETH/USD,100,1292.16,1291.28,0.06810302129768055,-0.5318969787023194,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-45,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-45,BCH/USD,100,571.76,570.2,0.27284175178395575,-0.48715824821604425,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-45,BTC/USD,100,40620.7,40592.137,0.07031636579378162,-0.43968363420621837,0.51,False,Kraken,Bittrex
01-09-2021_19-09-46,ETH/USD,100,1292.16,1291.44,0.05572065378900656,-0.5442793462109934,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-46,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-46,BCH/USD,100,571.66,570.2,0.25539656439140795,-0.504603435608592,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-09-47,BTC/USD,100,40620.2,40592.137,0.06908631666017066,-0.4406536833398294,0.5097400000000001,False,Kraken,Bittrex
01-09-2021_19-09-47,ETH/USD,100,1292.16,1291.44,0.05572065378900656,-0.5442793462109934,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-09-48,XRP/USD,100,0.3291,0.32884,0.07900334244909829,-0.2709966575509017,0.35,False,Binance US,Bittrex
01-09-2021_19-09-48,BCH/USD,100,571.63,570.4,0.2151741511117363,-0.5448258488882637,0.76,False,Coinbase Pro,Kraken
