,Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
481,01-13-2021_20-43-03,LTC/USD,25.0,141.699,141.55,0.026288117770767772,-0.1557118822292322,0.182,False,Bittrex,Coinbase Pro
482,01-13-2021_20-43-13,LTC/USD,25.0,141.78,141.6,0.0317393144308095,-0.1182606855691905,0.15,False,Binance US,Coinbase Pro
483,01-13-2021_20-43-24,LTC/USD,25.0,141.87,141.64,0.040530062733491606,-0.09946993726650838,0.13999999999999999,False,Binance US,Coinbase Pro
484,01-13-2021_20-43-35,LTC/USD,25.0,141.72,141.51,0.03704487722269404,-0.05795512277730596,0.095,False,Binance US,Kraken
485,01-13-2021_20-43-51,LTC/USD,25.0,141.761,141.59,0.030156389980317628,-0.09684361001968238,0.127,False,Bittrex,Kraken
486,01-13-2021_20-44-04,LTC/USD,25.0,141.97,141.85,0.021131224906671225,-0.07386877509332877,0.095,False,Binance US,Kraken
487,01-13-2021_20-44-14,LTC/USD,25.0,142.13,141.91,0.03869696756490517,-0.05630303243509483,0.095,False,Binance US,Kraken
488,01-13-2021_20-44-26,LTC/USD,25.0,142.171,142.0,0.03006942344078474,-0.15193057655921527,0.182,False,Bittrex,Coinbase Pro
489,01-13-2021_20-44-37,LTC/USD,25.0,142.309,142.11,0.034959138213321694,-0.1470408617866783,0.182,False,Bittrex,Coinbase Pro
490,01-13-2021_20-44-48,LTC/USD,25.0,142.309,142.13,0.03144565698585509,-0.15055434301414491,0.182,False,Bittrex,Coinbase Pro
491,01-13-2021_20-44-58,LTC/USD,25.0,142.288,142.14,0.02600359833577402,-0.155996401664226,0.182,False,Bittrex,Coinbase Pro
492,01-13-2021_20-45-09,LTC/USD,25.0,142.288,142.08,0.036545597661081466,-0.14545440233891854,0.182,False,Bittrex,Coinbase Pro
493,01-13-2021_20-45-19,LTC/USD,25.0,142.071,141.9,0.03009058850856126,-0.15190941149143875,0.182,False,Bittrex,Coinbase Pro
494,01-13-2021_20-45-30,LTC/USD,25.0,142.02,141.84,0.03168567807351197,-0.11831432192648803,0.15,False,Binance US,Coinbase Pro
495,01-13-2021_20-45-40,LTC/USD,25.0,142.01,141.91,0.017604394056755568,-0.12239560594324442,0.13999999999999999,False,Binance US,Coinbase Pro
496,01-13-2021_20-45-50,LTC/USD,25.0,141.98,141.8,0.0316946048739221,-0.10830539512607788,0.13999999999999999,False,Binance US,Coinbase Pro
497,01-13-2021_20-46-00,LTC/USD,25.0,141.96,141.78,0.03169907016060982,-0.11830092983939017,0.15,False,Binance US,Coinbase Pro
498,01-13-2021_20-46-12,LTC/USD,25.0,141.71,141.58,0.022934161315361554,-0.062065838684638455,0.085,False,Binance US,Kraken
499,01-13-2021_20-46-24,LTC/USD,25.0,142.011,141.86,0.02658244783854456,-0.15541755216145545,0.182,False,Bittrex,Coinbase Pro
500,01-13-2021_20-46-36,LTC/USD,25.0,142.009,141.8,0.03679344266912217,-0.14520655733087784,0.182,False,Bittrex,Coinbase Pro
501,01-13-2021_20-46-47,LTC/USD,25.0,142.111,141.9,0.03711887186776258,-0.08988112813223742,0.127,False,Bittrex,Kraken
502,01-13-2021_20-46-58,LTC/USD,25.0,142.181,142.0,0.03182563071015318,-0.09517436928984682,0.127,False,Bittrex,Kraken
503,01-13-2021_20-47-08,LTC/USD,25.0,142.171,142.01,0.02831097762553569,-0.09868902237446431,0.127,False,Bittrex,Kraken
504,01-13-2021_20-47-18,LTC/USD,25.0,142.171,142.01,0.02831097762553569,-0.09868902237446431,0.127,False,Bittrex,Kraken
505,01-13-2021_20-47-28,LTC/USD,25.0,142.151,141.99,0.02831496085148915,-0.15368503914851084,0.182,False,Bittrex,Coinbase Pro
506,01-13-2021_20-47-39,LTC/USD,25.0,142.319,142.14,0.03144344746660707,-0.09555655253339293,0.127,False,Bittrex,Kraken
507,01-13-2021_20-47-49,LTC/USD,25.0,142.318,142.14,0.03126800545258254,-0.09573199454741746,0.127,False,Bittrex,Kraken
508,01-13-2021_20-48-02,LTC/USD,25.0,142.32,142.21,0.019322653175938943,-0.07567734682406106,0.095,False,Binance US,Kraken
509,01-13-2021_20-48-13,LTC/USD,25.0,142.443,142.21,0.0408935504026179,-0.0861064495973821,0.127,False,Bittrex,Kraken
510,01-13-2021_20-48-24,LTC/USD,25.0,142.57,142.28,0.05085221294802414,-0.04414778705197586,0.095,False,Binance US,Kraken
511,01-13-2021_20-48-36,LTC/USD,25.0,142.68,142.49,0.033291281188673555,-0.11670871881132644,0.15,False,Binance US,Coinbase Pro
512,01-13-2021_20-48-47,LTC/USD,25.0,142.78,142.68,0.017509455105756112,-0.1324905448942439,0.15,False,Binance US,Coinbase Pro
513,01-13-2021_20-48-57,LTC/USD,25.0,142.85,142.7,0.026251312565629275,-0.1587226774343707,0.18497398999999998,False,Kraken,Coinbase Pro
514,01-13-2021_20-49-09,LTC/USD,25.0,142.9,142.79,0.019244226731982794,-0.1307557732680172,0.15,False,Binance US,Coinbase Pro
515,01-13-2021_20-49-18,LTC/USD,25.0,142.9,142.78,0.020993701889433967,-0.12900629811056602,0.15,False,Binance US,Coinbase Pro
516,01-13-2021_20-49-28,LTC/USD,25.0,142.9,142.8,0.017494751574526648,-0.13250524842547334,0.15,False,Binance US,Coinbase Pro
517,01-13-2021_20-49-39,LTC/USD,25.0,142.9,142.78,0.020993701889433967,-0.12900629811056602,0.15,False,Binance US,Coinbase Pro
518,01-13-2021_20-49-50,LTC/USD,25.0,142.95,142.814,0.023784540048967417,-0.10321545995103258,0.127,False,Kraken,Bittrex
519,01-13-2021_20-49-59,LTC/USD,25.0,142.91,142.814,0.016793786299069982,-0.16520621370093003,0.182,False,Coinbase Pro,Bittrex
520,01-13-2021_20-50-10,LTC/USD,25.0,143.076,142.95,0.022016271072717433,-0.10498372892728257,0.127,False,Bittrex,Kraken
521,01-13-2021_20-50-22,LTC/USD,25.0,143.076,142.95,0.022016271072717433,-0.15998372892728258,0.182,False,Bittrex,Coinbase Pro
522,01-13-2021_20-50-33,LTC/USD,25.0,143.076,142.95,0.022016271072717433,-0.10498372892728257,0.127,False,Bittrex,Kraken
523,01-13-2021_20-50-43,LTC/USD,25.0,143.195,142.95,0.0427738398687113,-0.0842261601312887,0.127,False,Bittrex,Kraken
524,01-13-2021_20-50-54,LTC/USD,25.0,143.327,143.1,0.03959477279228685,-0.14240522720771315,0.182,False,Bittrex,Coinbase Pro
525,01-13-2021_20-51-04,LTC/USD,25.0,143.443,143.21,0.04060846468632211,-0.14139153531367787,0.182,False,Bittrex,Coinbase Pro
526,01-13-2021_20-51-14,LTC/USD,25.0,143.301,143.06,0.04204436814816112,-0.13995563185183887,0.182,False,Bittrex,Coinbase Pro
527,01-13-2021_20-51-24,LTC/USD,25.0,143.261,143.04,0.03856597399152659,-0.1434340260084734,0.182,False,Bittrex,Coinbase Pro
528,01-13-2021_20-51-33,LTC/USD,25.0,143.261,143.17,0.015880106937688588,-0.1761198930623114,0.192,False,Bittrex,Coinbase Pro
529,01-13-2021_20-51-43,LTC/USD,25.0,143.261,143.2,0.010644906848340975,-0.11635509315165903,0.127,False,Bittrex,Kraken
530,01-13-2021_20-51-54,LTC/USD,25.0,143.389,143.15,0.04166986309968064,-0.14033013690031937,0.182,False,Bittrex,Coinbase Pro
531,01-13-2021_20-52-04,LTC/USD,25.0,143.251,143.11,0.024607158065212655,-0.15739284193478734,0.182,False,Bittrex,Coinbase Pro
