,Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
743,01-13-2021_21-29-30,XTZ/USD,25.0,2.4491,2.4449,0.04287289208280574,-0.10212710791719426,0.145,False,Binance US,Coinbase Pro
744,01-13-2021_21-29-40,XTZ/USD,25.0,2.4491,2.4455,0.036748193213834136,-0.10825180678616586,0.145,False,Binance US,Coinbase Pro
745,01-13-2021_21-29-50,XTZ/USD,25.0,2.4491,2.4455,0.036748193213834136,-0.10825180678616586,0.145,False,Binance US,Coinbase Pro
746,01-13-2021_21-29-59,XTZ/USD,25.0,2.4491,2.4476,0.015311747172431268,-0.1296882528275687,0.145,False,Binance US,Coinbase Pro
747,01-13-2021_21-30-10,XTZ/USD,25.0,2.4491,2.4468,0.023478012331060068,-0.12152198766893993,0.145,False,Binance US,Coinbase Pro
748,01-13-2021_21-30-20,XTZ/USD,25.0,2.4491,2.4471,0.020415662896576536,-0.06958433710342346,0.09,False,Binance US,Kraken
749,01-13-2021_21-30-30,XTZ/USD,25.0,2.4491,2.4475,0.016332530317262135,-0.12866746968273785,0.145,False,Binance US,Coinbase Pro
750,01-13-2021_21-30-39,XTZ/USD,25.0,2.4491,2.4477,0.014290964027600401,-0.1407090359723996,0.155,False,Binance US,Coinbase Pro
751,01-13-2021_21-30-48,XTZ/USD,25.0,2.4491,2.4472,0.01939487975174567,-0.12560512024825432,0.145,False,Binance US,Coinbase Pro
752,01-13-2021_21-31-00,XTZ/USD,25.0,2.4491,2.4458,0.03368584377934607,-0.11131415622065392,0.145,False,Binance US,Coinbase Pro
753,01-13-2021_21-31-12,XTZ/USD,25.0,2.4491,2.4467,0.024498795475890935,-0.12050120452410906,0.145,False,Binance US,Coinbase Pro
754,01-13-2021_21-31-22,XTZ/USD,25.0,2.4491,2.4458,0.03368584377934607,-0.11131415622065392,0.145,False,Binance US,Coinbase Pro
755,01-13-2021_21-31-33,XTZ/USD,25.0,2.44871332,2.4429,0.059350761403136824,-0.01314923859686317,0.0725,False,Bittrex,Binance US
756,01-13-2021_21-31-44,XTZ/USD,25.0,2.4491,2.4469,0.022457229186233735,-0.12254277081376626,0.145,False,Binance US,Coinbase Pro
757,01-13-2021_21-31-55,XTZ/USD,25.0,2.4491,2.4471,0.020415662896576536,-0.13458433710342346,0.155,False,Binance US,Coinbase Pro
758,01-13-2021_21-32-06,XTZ/USD,25.0,2.4491,2.4477,0.014290964027600401,-0.0757090359723996,0.09,False,Binance US,Kraken
