,Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
566,01-13-2021_20-58-27,BCH/USD,25.0,486.574,485.62,0.049016182533386896,-0.0779838174666131,0.127,False,Bittrex,Kraken
567,01-13-2021_20-58-38,BCH/USD,25.0,486.552,485.62,0.047887995527714215,-0.07911200447228578,0.127,False,Bittrex,Kraken
568,01-13-2021_20-58-50,BCH/USD,25.0,486.546,485.62,0.047580290455578086,-0.07941970954442192,0.127,False,Bittrex,Kraken
569,01-13-2021_20-59-02,BCH/USD,25.0,486.537,485.62,0.04711871861749328,-0.07988128138250672,0.127,False,Bittrex,Kraken
570,01-13-2021_20-59-14,BCH/USD,25.0,486.527,485.62,0.046605840991352086,-0.08039415900864791,0.127,False,Bittrex,Kraken
571,01-13-2021_20-59-24,BCH/USD,25.0,486.518,485.62,0.046144233101343,-0.080855766898657,0.127,False,Bittrex,Kraken
572,01-13-2021_20-59-35,BCH/USD,25.0,486.512,485.62,0.04583648501989652,-0.08116351498010349,0.127,False,Bittrex,Kraken
573,01-13-2021_20-59-46,BCH/USD,25.0,486.504,485.62,0.04542614243665081,-0.0815738575633492,0.127,False,Bittrex,Kraken
574,01-13-2021_20-59-57,BCH/USD,25.0,487.234,485.62,0.08281441771304834,-0.04418558228695166,0.127,False,Bittrex,Kraken
575,01-13-2021_21-00-09,BCH/USD,25.0,487.224,486.01,0.06229167692888685,-0.11970832307111315,0.182,False,Bittrex,Coinbase Pro
576,01-13-2021_21-00-19,BCH/USD,25.0,486.904,486.0,0.046415720552716574,-0.1355842794472834,0.182,False,Bittrex,Coinbase Pro
577,01-13-2021_21-00-30,BCH/USD,25.0,486.896,486.06,0.042924977818672404,-0.13907502218132758,0.182,False,Bittrex,Coinbase Pro
578,01-13-2021_21-00-40,BCH/USD,25.0,486.726,485.7,0.05269905449883561,-0.1293009455011644,0.182,False,Bittrex,Coinbase Pro
579,01-13-2021_21-00-50,BCH/USD,25.0,486.719,486.0,0.036930960163872484,-0.09006903983612752,0.127,False,Bittrex,Kraken
580,01-13-2021_21-01-01,BCH/USD,25.0,486.711,485.95,0.039088904914827485,-0.14291109508517252,0.182,False,Bittrex,Coinbase Pro
581,01-13-2021_21-01-12,BCH/USD,25.0,485.832,484.77,0.05464852047621461,-0.1273514795237854,0.182,False,Bittrex,Coinbase Pro
582,01-13-2021_21-01-21,BCH/USD,25.0,485.83,484.82,0.05197291233559018,-0.13002708766440982,0.182,False,Bittrex,Coinbase Pro
583,01-13-2021_21-01-32,BCH/USD,25.0,485.786,485.11,0.034788981156310995,-0.147211018843689,0.182,False,Bittrex,Coinbase Pro
584,01-13-2021_21-01-42,BCH/USD,25.0,485.682,484.68,0.05157695776248706,-0.13042304223751294,0.182,False,Bittrex,Coinbase Pro
585,01-13-2021_21-01-52,BCH/USD,25.0,485.5,484.47,0.05303810504634257,-0.12896189495365742,0.182,False,Bittrex,Coinbase Pro
586,01-13-2021_21-02-02,BCH/USD,25.0,485.496,484.53,0.04974294329922431,-0.07725705670077569,0.127,False,Bittrex,Kraken
587,01-13-2021_21-02-14,BCH/USD,25.0,485.324,484.11,0.06253554326594185,-0.11946445673405814,0.182,False,Bittrex,Coinbase Pro
588,01-13-2021_21-02-24,BCH/USD,25.0,485.068,484.24,0.04267442915220003,-0.08432557084779997,0.127,False,Bittrex,Kraken
589,01-13-2021_21-02-34,BCH/USD,25.0,485.25,484.54,0.03657908294693352,-0.04842091705306649,0.085,False,Binance US,Kraken
590,01-13-2021_21-02-45,BCH/USD,25.0,485.25,484.54,0.03657908294693352,-0.04842091705306649,0.085,False,Binance US,Kraken
591,01-13-2021_21-02-56,BCH/USD,25.0,485.611,485.17,0.02270335721390033,-0.10429664278609968,0.127,False,Bittrex,Kraken
592,01-13-2021_21-03-08,BCH/USD,25.0,486.455,485.17,0.06603899641282175,-0.06096100358717825,0.127,False,Bittrex,Kraken
593,01-13-2021_21-03-17,BCH/USD,25.0,486.45,485.9,0.02826600883955244,-0.09873399116044757,0.127,False,Bittrex,Kraken
594,01-13-2021_21-03-28,BCH/USD,25.0,486.993,486.19,0.041222358432256585,-0.08577764156774342,0.127,False,Bittrex,Kraken
595,01-13-2021_21-03-38,BCH/USD,25.0,486.993,486.19,0.041222358432256585,-0.08577764156774342,0.127,False,Bittrex,Kraken
596,01-13-2021_21-03-49,BCH/USD,25.0,486.986,486.19,0.04086359772149468,-0.08613640227850533,0.127,False,Bittrex,Kraken
597,01-13-2021_21-03-59,BCH/USD,25.0,486.977,486.17,0.041429061331436576,-0.08557093866856343,0.127,False,Bittrex,Kraken
